Name,Link
"Coop.Hab. Pied du Courant, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_pied_du_courant.html
"Coop.Hab. Pierre Lemoyne, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_pierre_lemoyne.html
"Coop.Hab. Pignon de Cartier, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_pignon_de_cartier.html
"Coop.Hab. Place Beauchesne, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_beauchesne.html
"Coop.Hab. Place de Rosemont, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_de_rosemont.html
"Coop.Hab. Place Goyer, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_goyer.html
"Coop.Hab. Place Lapierre, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_lapierre.html
"Coop.Hab. Plateau, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_plateau.html
"Coop.Hab. Portes du quartier, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_portes_du_quartier.html
"Coop.Hab. Préludes, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_preludes.html
"Coop.Hab. Prima Vera Petite-P., ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_prima_vera_petite_p.html
"Coop.Hab. Prince Georges, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_prince_georges.html
"Coop.Hab. Progrès, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_progres.html
"Coop.Hab. Prolétaire, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_proletaire.html
"Coop.Hab. Provid. Contrecoeur, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_provid_contrecoeur.html
"Coop.Hab. Radar, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_radar.html
"Coop.Hab. Rayon de Soleil, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rayon_de_soleil.html
"Coop.Hab. Résidence Casablanca, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_residence_casablanca.html
"Coop.Hab. Revanche plumeaux, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_revanche_plumeaux.html
"Coop.Hab. Révélation, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_revelation.html
"Coop.Hab. Réverbère (Le), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_reverbere_le.html
"Coop.Hab. Riverains, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_riverains.html
"Coop.Hab. Rives du St-Laurent, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rives_du_st_laurent.html
"Coop.Hab. Rocket de Montréal, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rocket_de_montreal.html
"Coop.Hab. Rose et Bleu, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rose_et_bleu.html
"Coop.hab. Rose-Main, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rose_main.html
"Coop.Hab. Rousselot, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rousselot.html
"Coop.Hab. Royale Maisonneuve, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_royale_maisonneuve.html
"Coop.Hab. Rubis-Bloc, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rubis_bloc.html
"Coop.Hab. Rue Bélair, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rue_belair.html
"Coop.Hab. Rue Goyer, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rue_goyer.html
"Coop.Hab. Saint-Denis (Mtl), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_saint_denis_mtl.html
"Coop.Hab. Samakhi, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_samakhi.html
"Coop.Hab. Sans Frontières, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sans_frontieres.html
"Coop.Hab. Septimo Cielo, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_septimo_cielo.html
"Coop.Hab. Shalom, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_shalom.html
"Coop.Hab. Shamrock Pte St-Char, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_shamrock_pte_st_char.html
"Coop.Hab. Sillon d'Anjou, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sillon_danjou.html
"Coop.Hab. Skanagowa, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_skanagowa.html
"Coop.Hab. Soleil de Linton, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_soleil_de_linton.html
"Coop.Hab. Solidarité Cartierv, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_solidarite_cartierv.html
"Coop.Hab. St-Germain, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_germain.html
"Coop.Hab. St-Joseph Montréal, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_joseph_montreal.html
"Coop.Hab. St-Pierre-aux-Liens, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_pierre_aux_liens.html
"Coop.Hab. Stadacona, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_stadacona.html
"Coop.Hab. Station no.1, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_station_no1.html
"Coop.Hab. Stirling de Lasalle, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_stirling_de_lasalle.html
"Coop.Hab. Succès Pte St-Charle, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_succes_pte_st_charle.html
"Coop.Hab. Tiohtiake, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_tiohtiake.html
"Coop.Hab. Tirelle, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_tirelle.html
"Coop.Hab. Toiles Saint -Henri, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_toiles_saint_henri.html
"Coop.Hab. Tout hasard, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_tout_hasard.html
"Coop.Hab. Trèfle bleu, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trefle_bleu.html
"Coop.Hab. Trilogis, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trilogis.html
"Coop.Hab. Trois Roses de Mtl, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trois_roses_de_mtl.html
"Coop.Hab. Trois-Galeries, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trois_galeries.html
"Coop.Hab. Troisième Type, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_troisieme_type.html
"Coop.Hab. Union du Paradis, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_union_du_paradis.html
"Coop.Hab. Union Mutuelle, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_union_mutuelle.html
"Coop.Hab. Val Perché, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_val_perche.html
"Coop.Hab. Valois de Rouen, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_valois_de_rouen.html
"Coop.Hab. Vent d'Est, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_vent_dest.html
"Coop.Hab. Verseau, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_verseau.html
"Coop.Hab. Via-Amis, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_via_amis.html
"Coop.Hab. Vie en ville, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_vie_en_ville.html
"Coop.Hab. Villa Nobert, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_villa_nobert.html
"Coop.Hab. Villa Trois-étoiles, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_villa_trois_etoiles.html
"Coop.Hab. Village C-des-neige, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_village_c_des_neige.html
"Coop.Hab. Village Champagneur, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_village_champagneur.html
"Coop.Hab. Village Cloverdale, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_village_cloverdale.html
"Coop.Hab. Ville-Marie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ville_marie.html
"Coop.Hab. Villebord, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_villebord.html
"Coop.Hab. Voie Lactée, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_voie_lactee.html
"Coop.Hab. Walkley, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_walkley.html
"Coop.Hab. Wurtèle, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_wurtele.html
"Coop.Hab. Zone d'Opportunité, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_zone_dopportunite.html
"Coop.Hab.Comm. Beau-sol, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophabcomm_beau_sol.html
"Coop.Hab.Terrasses Wellington-, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophabterrasses_wellington.html
"Coop.Hab.Village 5161 Walkley, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophabvillage_5161_walkley.html
"Coop.Hab.Vision Multinationale, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophabvision_multinationale.html
"Coopérative Milieur de l'Île, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/cooperative_milieur_de_lile.html
"Artistes du Ruisseau, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/artistes_du_ruisseau.html
"Coop solidarité Vieux Clocher, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_solidarite_vieux_clocher.html
"Coop.Hab. 400 Riel, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_400_riel.html
"Coop.Hab. 79 Boucherville, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_79_boucherville.html
"Coop.Hab. Arc-en-ciel Gatineau, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_arc_en_ciel_gatineau.html
"Coop.Hab. Berfran du Pontiac, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_berfran_du_pontiac.html
"Coop.Hab. Bon Vivant, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_bon_vivant.html
"Coop.Hab. Château, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_chateau.html
"Coop.Hab. Clair de lune, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_clair_de_lune.html
"Coop.Hab. Falaise, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_falaise.html
"Coop.Hab. Haute-Rive d'Aylmer, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_haute_rive_daylmer.html
"Coop.Hab. Le Trièdre, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_le_triede.html
"Coop.Hab. Montée, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_montee.html
"Coop.Hab. Rapides de Gatineau, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rapides_de_gatineau.html
"Coop.Hab. Reboul, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_reboul.html
"Coop.Hab. St-Joseph (Hull), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_joseph_hull.html
"Coop.Hab. Trait d'Union, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trait_dunion-1.html
"Coop.Hab. Vérendrye, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_verendrye.html
"Coop.solidarité hab. Jocelyne, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsolidarite_hab_jocelyne.html
"Coop.Hab. Boréale, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_boreale.html
"Coop.Hab. Harricana, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_harricana.html
"Coop.Hab. Portes ouvertes, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_portes_ouvertes.html
"Coop.Hab. Portes tournantes, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_portes_tournantes.html
"Coop.Hab. Rivière aux Biscuits, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_riviere_aux_biscuits.html
"Coop.Hab. Arc-en-Ciel Baie-C., ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_arc_en_ciel_baie_c.html
"Coop.Hab. Cèdres, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_cedres.html
"Coop.Hab. Horizon, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_horizon.html
"Coop.Hab. Vieux Quartier, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_vieux_quartier.html
"Coop. de solidarité Avignon, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_de_solidarite_avignon.html
"Coop.Hab. Aquarelle de Gaspé, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_aquarelle_de_gaspe.html
"Coop.Hab. Aster, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_aster.html
"Coop.Hab. Coulée Douce, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_coulee_douce.html
"Coop.Hab. Lavernière, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_laverniere.html
"Coop.Hab. Les Caps, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_les_caps.html
"Coop.Hab. Plein soleil Maria, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_plein_soleil_maria.html
"Coop.Hab. Quatre temps, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_quatre_temps.html
"Coop.Hab. Ruisseau des plants, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ruisseau_des_plants.html
"Coop.Hab. Serre de Gaspé, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_serre_de_gaspe.html
"Coop.Hab. Villa Robinson, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_villa_robinson.html
"Coop. Rivière du Chêne, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_riviere_du_chene.html
"Coop. Sol. Esp. Marie-Victorin, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_sol_esp_marie_victorin.html
"Coop. Sol. Hab. Le Mieux-Vivre, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_sol_hab_le_mieux_vivre.html
"Coop.Hab. Accueil St-Jean-P.J., ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_accueil_st_jean_pj.html
"Coop.Hab. Ainés de Dosquet, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_aines_de_dosquet.html
"Coop.Hab. Alexandrins, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_alexandrins.html
"Coop.Hab. Beau-Site, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_beau_site.html
"Coop.Hab. Beauséjour St-Fabien, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_beausejour_st_fabien.html
"Coop.Hab. Bel Avenir, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_bel_avenir.html
"Coop.Hab. Éveil de Montmagny, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_eveil_de_montmagny.html
"Coop.Hab. Lamontagne, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lamontagne.html
"Coop.Hab. Les Trois Pignons, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_les_trois_pignons.html
"Coop.Hab. Logis d'Or d'Armagh, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_logis_dor_darmagh.html
"Coop.Hab. Manège Montmagny, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_manege_montmagny.html
"Coop.Hab. Marinier Bienville, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_marinier_bienville.html
"Coop.Hab. Montmagny, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_montmagny.html
"Coop.Hab. Remous, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_remous.html
"Coop.Hab. Seigneurie de Joly, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_seigneurie_de_joly.html
"Coop.Hab. St-Lazare, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_lazare.html
"Coop.Hab. St-Maxime de Scott, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_maxime_de_scott.html
"Coop.Hab. St-Patrick Coleraine, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_patrick_coleraine.html
"Coop.Hab. Val-Des-Bois, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_val_des_bois.html
"Coop.sol.Hab. Nouveaux espaces, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsolhab_nouveaux_espaces.html
"Coop. solid. inter. Lavaloise, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_solid_inter_lavaloise.html
"Coop. Solidarité Bois Ellen, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_solidarite_bois_ellen.html
"Coop.Hab. Arpents Verts, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_arpents_verts.html
"Coop.Hab. Clairière (Laval), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_clairiere_laval.html
"Coop.Hab. Gens heureux, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_gens_heureux.html
"Coop.Hab. Horizons nouveaux, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_horizons_nouveaux.html
"Coop.Hab. Innovatrice (Laval), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_innovatrice_laval.html
"Coop.Hab. Nouvelle découverte, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_nouvelle_decouverte.html
"Coop.Hab. Sablière, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sabliere.html
"Coop.Hab. Ste-Dorothée Laval, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ste_dorothee_laval.html
"Coop.Hab. Villa des Arcades, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_villa_des_arcades.html
"Coop.Hab. Virage, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_virage.html
"Coop.Hab. Arc-en-Ciel, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_arc_en_ciel.html
"Coop.Hab. Cathédrale Lanau., ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_cathedrale_lanau.html
"Coop.Hab. Lafontaine (de), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lafontaine_de.html
"Coop.Hab. Maison de Corfou, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_maison_de_corfou.html
"Coop.Hab. Moulins, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_moulins.html
"Coop.Hab. Plein soleil, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_plein_soleil.html
"Coop.Hab. R. Pageau Christ-Roi, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_r_pageau_christ_roi.html
"Coop.Hab. Rivière Bleue, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_riviere_bleue.html
"Coop.Hab. St-Louis-De-France, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_louis_de_france.html
"Coop.Hab. Voisinage Lavaltrie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_voisinage_lavaltrie.html
"Coop.Hab. Voyer, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_voyer.html
"Coop.Sol. Havre Petit Village, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsol_havre_petit_village.html
"Résidence Coop. Quatre Soleils, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_coop_quatre_soleils.html
"Coop .Hab. Le Bourg St-Antoine, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_hab_le_bourg_st_antoine.html
"Coop.Hab. Centre Foi Eternelle, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_centre_foi_eternelle.html
"Coop.Hab. Concept Ste-Thérèse, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_concept_ste_therese.html
"Coop.Hab. Lumière de la vie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lumiere_de_la_vie.html
"Coop solid. du Parc Ste-Barbe, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_solid_du_parc_ste_barbe.html
"Coop. Sol. Hab. Seigneurie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_sol_hab_seigneurie.html
"Coop. Solid. Bel Âge Pincourt, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_solid_bel_age_pincourt.html
"Coop.Hab. Accueil de Longueuil, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_accueil_de_longueuil.html
"Coop.Hab. Avant-Garde, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_avant_garde.html
"Coop.Hab. Baronnie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_baronnie.html
"Coop.Hab. Belles Fleurs, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_belles_fleurs.html
"Coop.Hab. Bonemine Acton Vale, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_bonemine_acton_vale.html
"Coop.Hab. Bonne entente (La), ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_bonne_entente_la.html
"Coop.Hab. Cheminots-retraités, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_cheminots_retraites.html
"Coop.Hab. Chez-nous, Vaudreuil, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_chez_nous_vaudreuil.html
"Coop.Hab. Christinoise, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_christinoise.html
"Coop.Hab. Coeur Joie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_coeur_joie.html
"Coop.Hab. Colimaçon, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_colimacon.html
"Coop.Hab. de la Gare, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_de_la_gare.html
"Coop.Hab. Défi 91, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_defi_91.html
"Coop.Hab. Espérance Valleyfiel, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_esperance_valleyfiel.html
"Coop.Hab. Fil de l'eau, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_fil_de_leau.html
"Coop.Hab. Floralies, Valleyfi., ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_floralies_valleyfi.html
"Coop.Hab. Foyer, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_foyer.html
"Coop.Hab. Girardins, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_girardins.html
"Coop.Hab. Horizon doré, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_horizon_dore.html
"Coop.Hab. Hubertins, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_hubertins.html
"Coop.Hab. Jolicoin, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_jolicoin.html
"Coop.Hab. Katerie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_katerie.html
"Coop.Hab. L'Anse aux Bateaux, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lanse_aux_bateaux.html
"Coop.Hab. L'Oiseau bleu, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_loiseau_bleu.html
"Coop.Hab. Lac St-Francois, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lac_st_francois.html
"Coop.Hab. Lafontaine, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lafontaine.html
"Coop.Hab. Le Multimonde, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_le_multimonde.html
"Coop.Hab. Les Guérets, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_les_guerets.html
"Coop.Hab. Logem, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_logem.html
"Coop.Hab. Logeme-loge, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_logeme_loge.html
"Coop.Hab. Logeons nos ainés, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_logeons_nos_aines.html
"Coop.Hab. Marquis St-Jean-Ric., ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_marquis_st_jean_ric.html
"Coop.Hab. Optimistes, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_optimistes.html
"Coop.Hab. Passe-Partout, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_passe_partout.html
"Coop.Hab. Place Mozart, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_mozart.html
"Coop.Hab. Portes Espoir, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_portes_espoir.html
"Coop.Hab. Printanière, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_printaniere.html
"Coop.Hab. Résidence Ellice, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_residence_ellice.html
"Coop.Hab. Résidence Soleil, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_residence_soleil.html
"Coop.Hab. Retraités Alcan S-O, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_retraites_alcan_s_o.html
"Coop.Hab. Retraités St-Lazare, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_retraites_st_lazare.html
"Coop.Hab. Rossignol, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rossignol.html
"Coop.Hab. Sabrevois, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sabrevois.html
"Coop.Hab. Saint-Robert, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_saint_robert.html
"Coop.Hab. Saules, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_saules.html
"Coop.Hab. Sébastinois, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sebastinois.html
"Coop.Hab. Solidarité 510, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_solidarite_510.html
"Coop.Hab. Sorel, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sorel.html
"Coop.Hab. Sourire de Longueuil, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sourire_de_longueuil.html
"Coop.Hab. St-Hyacinthe, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_hyacinthe.html
"Coop.Hab. St-Laurent-de-Tracy, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_laurent_de_tracy.html
"Coop.Hab. St-Louis-De-Gonzague, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_louis_de_gonzague.html
"Coop.Hab. Trois D, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trois_d.html
"Coop.solidarité Seigneurie, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsolidarite_seigneurie.html
"Coop.St-Bruno-de-Montarville, ",http://www.habitation.gouv.qc.ca/repertoire/organisme/coopst_bruno_de_montarville.html
